"SMILES","Tail (C number)","Tail (SMILES)","Head (SMILES)","Head 2 (SMILES)","Head 3 (SMILES)","Counterion","Additives","Conc. A.","pH","IUPAC_Name","Preferred_Name","Surfactant_Type","Molecular_Formula","Molecular_Weight","CMC","pCMC","Temp_Celsius"
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.05,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.112,0.950781977329818,20
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.0975,1.01099538430146,20
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.25,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.0708,1.14996674231023,20
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.5,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.0501,1.30016227413275,20
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.01,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.1248,0.903785414653595,20
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.162,0.790484985457369,21
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.03,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.1205,0.919012953089113,21
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.102,0.991399828238082,21
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.0951,1.02181948306259,21
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.3,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.06416,1.19273564472389,21
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.3,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.0689,1.16178077809237,21
"CCCCCCCCOS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]","[Na+].[Cl-]",0.1,,"sodium-octyl-sulfate","Sodium octyl sulfate","anionic","C8H17NaO4S",232.07,0.0344,1.46344155742847,21
"CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N",8,"CCCCCCCC","O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N",,,,,,,"2-Amino-2-deoxy-octyl-Î˛-D-glucoside","(2R,3S,4R,5R,6R)-5-amino-2-(hydroxymethyl)-6-octoxyoxane-3,4-diol","sugar-based non-ionic","C14H29NO5",291.2,0.023,1.63827216398241,25
"CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",8,"CCCCCCCC","O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",,,,,,,"Octyl-Î˛-D-glucoside","Octyl beta-D-glucopyranoside","sugar-based non-ionic","C14H28O6",292.19,0.02,1.69897000433602,25
"CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O",8,"CCCCCCCC","O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O",,,,,,,"Octyl-Î˛-D-galactoside","Octyl Beta-D-Galactopyranoside","sugar-based non-ionic","C14H28O6",292.19,0.016,1.79588001734408,25
"CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O",8,"CCCCCCCC","O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O",,,,,,,"Octyl-Î±-D-mannoside","octyl alpha-D-mannopyranoside","sugar-based non-ionic","C14H28O6",292.19,0.006,2.22184874961636,25
"CCCCCCCCS(=O)(=O)[O-].[Na+]",8,"CCCCCCCC","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-octane-1-sulfonate","Sodium 1-octanesulfonate","anionic","C8H17NaO3S",216.08,0.16,0.795880017344075,25
"CCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O",8,"CCCCCCCC","SC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O",,,,,,,"S-octyl5-thio-D-arabinonolactone","S-octyl5-thio-D-arabinonolactone","sugar-based non-ionic",,292.13,0.00048,3.31875876262441,20
"CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O",8,"CCCCCCCC","SC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O",,,,,,,"S-octyl5-thio-D-xylonolactone","S-octyl5-thio-D-xylonolactone","sugar-based non-ionic",,292.13,0.00053,3.27572413039921,20
"CCCCCCCCSC1OC(CO)C(O)C(O)C1O",8,"CCCCCCCC","SC1OC(CO)C(O)C(O)C1O",,,,,,,"Octyl-Î˛-D-thioglucoside","Octyl 1-thiohexopyranoside","sugar-based non-ionic","C14H28O5S",308.17,0.0085,2.07058107428571,20
"CCCCCCCCSCC(CO)OCC(O)CO",8,"CCCCCCCC","SCC(CO)OCC(O)CO",,,,,,,,,"non-ionic",,294.19,0.008492,2.07099001450604,25
"CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO",8,"CCCCCCCC","SC[C@@H](O)[C@@H](O)[C@@H](O)CO",,,,,,,"S-octyl1-thio-L-ribitol","(2S,3S,4S)-5-octylsulfanylpentane-1,2,3,4-tetrol","sugar-based non-ionic","C13H28O4S",280.17,0.00038,3.42021640338319,20
"CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO",8,"CCCCCCCC","SC[C@@H](O)[C@@H](O)[C@H](O)CO",,,,,,,"S-octyl1-thio-D-lyxitol","(2R,3S,4S)-5-octylsulfanylpentane-1,2,3,4-tetrol","sugar-based non-ionic","C13H28O4S",280.17,0.0018,2.74472749489669,20
"CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO",8,"CCCCCCCC","SC[C@H](O)[C@H](O)[C@@H](O)CO",,,,,,,"S-octyl1-thio-L-xylitol","S-octyl1-thio-L-xylitol","sugar-based non-ionic",,280.17,0.0012,2.92081875395238,20
"CCCCCCCC[N+](C)(C)C.[Br-]",8,"CCCCCCCC","[N+](C)(C)C",,,"[Br-]",,,,"trimethyl(octyl)azanium-bromide","N,N,N-Trimethyloctan-1-aminium bromide","cationic","C11H26BrN",251.12,0.00014,3.85387196432176,25
"CCCCCCCC[N+](C)(C)CC(=O)[O-]",9,"CCCCCCCCC","[N+](C)(C)","C(=O)[O-]",,,,,,"2-[dimethyl(octyl)azaniumyl]acetate","1-Octanaminium, N-(carboxymethyl)-N,N-dimethyl-, inner salt","zwitterionic","C12H25NO2",215.19,0.25,0.602059991327962,25
"CCCCCCCC[N+](C)(C)CCCCCCCC.[Br-]",8,"CCCCCCCC()CCCCCCCC","[N+](C)(C)",,,"[Br-]",,,,,"N,N-Dimethyl-N-octyloctan-1-aminium bromide","cationic","C18H40BrN",349.23,,,
"CCCCCCCC[N+](C)(C)CCN=Cc1ccc(OC)c(OC)c1.[Br-]",8,"CCCCCCCC()CCN=Cc1ccc(OC)c(OC)c1","[N+](C)(C)",,,"[Br-]",,,,"N-(2-((3,4-dimethoxybenzylidene)amino)ethyl)-N,N-dimethyloctan-1-aminiumbromide","N-(2-((3,4-dimethoxybenzylidene)amino)ethyl)-N,N-dimethyloctan-1-aminiumbromide","cationic",,428.2,0.000805,3.09420411963213,25
"CCCCCCCC[N+](C)(C)CCOC1OC(COC)C(OC)C(OC)C1OC.[Br-]",8,"CCCCCCCC()CCOC1OC(COC)C(OC)C(OC)C1OC","[N+](C)(C)",,,"[Br-]",,,,"2-bromoethyl-(2,3,4,6-tetra-O-acetyl)-Ă˘-D-glucopyranoside","2-bromoethyl-(2,3,4,6-tetra-O-acetyl)-Ă˘-D-glucopyranoside","cationic",,499.25,0.00578,2.23807216157947,25
"CCCCCCCC[N+](C)(C)CCOCCO.[Br-]",8,"CCCCCCCC()CCOCCO","[N+](C)(C)",,,"[Br-]",,,,"N-(2-(2-hydroxyethoxy)ethyl)-N,N-dimethyldodecan-1-aminiumbromide","2-(2-Hydroxyethoxy)ethyl-dimethyl-octylazanium;bromide","cationic","C14H32BrNO2",325.16,0.001719,2.76472412331295,25
"CCCCCCCC[N+](C)(C)c1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1.[Br-]",8,"CCCCCCCC()c1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1","[N+](C)(C)",,,"[Br-]",,,,"(Z)-4-(((1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)imino)methyl)-N,N-dimethyl-N-octylbenzenaminiumbromide","(Z)-4-(((1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)imino)methyl)-N,N-dimethyl-N-octylbenzenaminiumbromide","cationic",,526.23,0.000431,3.36552272983927,20
"CCCCCCCC[n+]1ccc(C)cc1.[Cl-]",8,"CCCCCCCC","[n+]1ccc(C)cc1",,,"[Cl-]",,,,,"4-Methyl-1-octylpyridin-1-ium chloride","cationic","C14H24ClN",241.16,,,
"CCCCCCCC[n+]1cccc(C)c1.[Cl-]",8,"CCCCCCCC","[n+]1cccc(C)c1",,,"[Cl-]",,,,,"3-Methyl-1-octylpyridinium chloride (1:1)","cationic","C14H24ClN",241.16,,,
"CCCCCCCC[n+]1ccccc1.[Cl-]",8,"CCCCCCCC","[n+]1ccccc1",,,"[Cl-]",,,,,"1-Octylpyridin-1-ium chloride","cationic","C13H22ClN",227.14,,,
"CCCCCCCC[n+]1ccccc1C.[Cl-]",8,"CCCCCCCC","[n+]1ccccc1C",,,"[Cl-]",,,,,"2-Methyl-1-octylpyridin-1-ium;chloride","cationic","C14H24ClN",241.16,,,
"CCCCCCCCc1ccc(C[C@H](Nc2ccc(S(=O)(=O)[O-])cc2)C(=O)O)cc1.[Na+]",8,"CCCCCCCCc1ccc(C[C@H](Nc2ccc()cc2)C(=O)O)cc1","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium 4-[[(1S)-1-carboxy-2-(4-octylphenyl)ethyl]amino]benzenesulfonate","sodium 4-[[(1S)-1-carboxy-2-(4-octylphenyl)ethyl]amino]benzenesulfonate","anionic",,455.17,0.0014,2.85387196432176,25
"CCCCCCCCc1ccc(OCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCC)cc1",,,,,,,"1-(2-ethoxyethoxy)-4-octylbenzene","1-(2-Ethoxyethoxy)-4-octylbenzene","non-ionic","C18H30O2",278.22,0.00013,3.88605664769316,25
"CCCCCCCCc1ccc(OCCOCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCC)cc1",,,,,,,"1-[2-(2-ethoxyethoxy)ethoxy]-4-octylbenzene","1-[2-(2-Ethoxyethoxy)ethoxy]-4-octylbenzene","non-ionic","C20H34O3",322.25,0.000097,4.01322826573376,25
"CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCC)cc1",,,,,,,,,"non-ionic",,366.28,0.00013,3.88605664769316,25
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCC)cc1",,,,,,,,,"non-ionic",,410.3,0.00015,3.82390874094432,25
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCC)cc1",,,,,,,,,"non-ionic",,454.33,0.00021,3.67778070526608,25
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCCOCC)cc1",,,,,,,,,"non-ionic",,498.36,0.00025,3.60205999132796,25
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1",,,,,,,,"20-(4-Octylphenoxy)-3,6,9,12,15,18-hexaoxaicosan-1-ol","non-ionic","C28H50O8",514.35,,,
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCC)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCCOCCOCC)cc1",,,,,,,,,"non-ionic",,542.38,0.00028,3.55284196865778,25
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1",,,,,,,,"3,6,9,12,15,18,21-Heptaoxatricosan-1-ol, 23-(4-octylphenoxy)-","non-ionic","C30H54O9",558.38,,,
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1",,,,,,,,"26-(4-Octylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol","non-ionic","C32H58O10",602.4,,,
"CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1",8,"CCCCCCCC","c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1",,,,,,,,"Decaethylene glycol, mono(p-octylphenyl) ether","non-ionic","C34H62O11",646.43,,,
"CCCCCCCCc1ccc(S(=O)(=O)[O-])cc1.[Na+]",8,"CCCCCCCCc1ccc()cc1.","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-4-octylbenzenesulfonate","Sodium 4-octylbenzenesulfonate","anionic","C14H21NaO3S",292.11,0.01239,1.90692869362394,25
"CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO",8,"CCCCCCCC","c1ccccc1CCOCCOCCOCCOCCOCCOCCO",,,,,,,,,"non-ionic",,498.36,0.0003,3.52287874528034,25
"CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO",8,"CCCCCCCC","c1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO",,,,,,,,,"non-ionic",,542.38,0.00033,3.48148606012211,25
"CCCCCCCCc1ccccc1OOCC",8,"CCCCCCCC","c1ccccc1OOCC",,,,,,,,,"non-ionic",,250.19,0.00004955,4.30495634117871,25
"CCCCCCCCc1ccccc1OOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCC",,,,,,,,"1-(2-Ethoxyethylperoxy)-2-octylbenzene","non-ionic","C18H30O3",294.22,0.00007656,4.11599807523121,25
"CCCCCCCCc1ccccc1OOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCC",,,,,,,,,"non-ionic",,338.25,0.00009705,4.01300446027562,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCC",,,,,,,,,"non-ionic",,382.27,0.00013,3.88605664769316,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,426.3,0.00015,3.82390874094432,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,470.32,0.0002099,3.6779875614176,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,514.35,0.00025,3.60205999132796,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,558.38,0.0002799,3.55299710153384,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,602.4,0.0002999,3.52302353424047,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,646.43,0.0003304,3.48095996135166,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,1526.95,0.0001099,3.95900230757651,25
"CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",8,"CCCCCCCC","c1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,1967.22,0.00007603,4.11901500951325,25
"CCCCCCCCn1cc[n+](C)c1.[Cl-]",8,"CCCCCCCC","n1cc[n+](C)c1",,,"[Cl-]",,,,,"1-Methyl-3-octylimidazolium chloride","cationic","C12H23ClN2",230.15,,,
"CCCCCCCCn1cc[n+](C)c1.[I-]",8,"CCCCCCCC","n1cc[n+](C)c1",,,"[I-]",,,,,"1-Octyl-3-methylimidazolium iodide","cationic","C12H23IN2",322.09,,,
"CCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO",7,"CCCCCCC","NC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO",,,,,,,"Hexyl-D-maltonamide","Hexyl-D-maltonamide","sugar-based non-ionic",,455.24,0.083,1.08092190762393,25
"CCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",7,"CCCCCCC","OC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",,,,,,,"1-O-heptanoyl-D,L-xylitol","1-O-heptanoyl-D,L-xylitol","sugar-based non-ionic",,338.19,0.01,2,25
"CCCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",7,"CCCCCCC","OC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",,,,,,,"1-O-heptyl-D,L-xylitol","1-O-heptyl-D,L-xylitol","sugar-based non-ionic",,310.2,0.0092,2.03621217265444,25
"CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1",7,"CCCCCCC","OC1[CH][C@H](O)[C@@H](O)C(O)O1",,,,,,,,,"non-ionic",,247.15,0.009204,2.03602339000339,25
"CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1",7,"CCCCCCC","OCOC1[CH][C@H](O)[C@@H](O)C(O)O1",,,,,,,,,"non-ionic",,277.17,0.01799,1.74496883665445,25
"CCCCCCCOS(=O)(=O)[O-].[Na+]",7,"CCCCCCC","OS(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-heptyl-sulfate","Sodium n-heptyl sulfate","anionic","C7H15NaO4S",218.06,0.2198,0.657972311912528,25
"CCCCCCCc1ccc(S(=O)(=O)[O-])cc1.[Na+]",7,"CCCCCCCc1ccc()cc1","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-4-heptylbenzenesulfonate","Sodium;4-heptylbenzenesulfonate","anionic","C13H19NaO3S",278.1,0.02618,1.58203035778526,25
"CCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",6,"CCCCCC","OC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",,,,,,,"1-O-hexanoyl-D,L-xylitol","1-O-hexanoyl-D,L-xylitol","sugar-based non-ionic",,324.18,0.058,1.23657200643706,25
"CCCCCCOC(=O)CC(C(=O)OCCCCCC)S(=O)(=O)[O-].[Na+]",6,"CCCCCCOC(=O)CC(C(=O)OCCCCCC)","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-1,4-dihexoxy-1,4-dioxobutane-2-sulfonate","Sodium 1,4-dihexyl sulfosuccinate","anionic","C16H29NaO7S",388.15,0.0014,2.85387196432176,25
"CCCCCCOC(=O)CC([N+])C(=O)OCCCCCC.[Cl-]",8,"CCCCCCOC(=O)CC()C(=O)OCCCCCC","[N+]",,,"[Cl-]",,,,,,"cationic",,334.18,,,
"CCCCCCOC(=O)CS(=O)(=O)[O-].[Na+]",6,"CCCCCCOC(=O)C","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium 2-hexoxy-2-oxoethanesulfonate","sodium 2-hexoxy-2-oxoethanesulfonate","anionic",,246.05,0.17,0.769551078621726,25
"CCCCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",6,"CCCCCC","OC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO",,,,,,,"1-O-hexyl-D-L-xylitol","1-O-hexyl-D-L-xylitol","sugar-based non-ionic",,296.18,0.0094,2.0268721464003,25
"CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1",6,"CCCCCC","OC1[CH][C@H](O)[C@@H](O)C(O)O1",,,,,,,,,"non-ionic",,233.14,0.009397,2.02701077314465,25
"CCCCCCOCCOCCOCCO",6,"CCCCCC","OCCOCCOCCO",,,,,,,"2-[2-(2-hexoxyethoxy)ethoxy]ethanol","Ethanol, 2-[2-[2-(hexyloxy)ethoxy]ethoxy]-","non-ionic","C12H26O4",234.18,0.1,1,25
"CCCCCCOCCOCCOCCOCCO",6,"CCCCCC","OCCOCCOCCOCCO",,,,,,,,"3,6,9,12-Tetraoxaoctadecan-1-ol","non-ionic","C14H30O5",278.21,,,
"CCCCCCOCCOCCOCCOCCOCCO",6,"CCCCCC","OCCOCCOCCOCCOCCO",,,,,,,,"3,6,9,12,15-Pentaoxaheneicosan-1-ol","non-ionic","C16H34O6",322.24,,,
"CCCCCCOCCOCCOCCOCCOCCOCCO",6,"CCCCCC","OCCOCCOCCOCCOCCOCCO",,,,,,,,"3,6,9,12,15,18-Hexaoxatetracosan-1-ol","non-ionic","C18H38O7",366.26,,,
"CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1",6,"CCCCCC","OCOC1[CH][C@H](O)[C@@H](O)C(O)O1",,,,,,,,,"non-ionic",,263.15,0.05794,1.23702150913226,25
"CCCCCCOOCCOCCOCC",6,"CCCCCC","OOCCOCCOCC",,,,,,,,,"non-ionic",,234.18,0.04603,1.33695902510603,25
"CCCCCCOOCCOCCOCCOCC",6,"CCCCCC","OOCCOCCOCCOCC",,,,,,,,,"non-ionic",,278.21,0.05794,1.23702150913226,25
"CCCCCCOOCCOCCOCCOCCOCC",6,"CCCCCC","OOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,322.24,0.1199,0.921180816901151,25
"CCCCCCOOCCOCCOCCOCCOCCOCC",6,"CCCCCC","OOCCOCCOCCOCCOCCOCC",,,,,,,,,"non-ionic",,366.26,0.9795,0.00899555966924482,25
"CCCCCCOS(=O)(=O)[O-].[Na+]",6,"CCCCCC","OS(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-hexyl-sulfate","Sulfuric acid, monohexyl ester, sodium salt","anionic","C6H13NaO4S",204.04,0.7762,0.110026361596004,25
"CCCCCCS(=O)(=O)[O-].[Na+]",6,"CCCCCC","S(=O)(=O)[O-]",,,"[Na+]",,,,"sodium-hexane-1-sulfonate","1-Hexanesulfonic acid, sodium salt","anionic","C6H13NaO3S",188.05,0.3192,0.495937117321308,25
"CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O",6,"CCCCCC","SC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O",,,,,,,"S-hexyl5-thio-D-arabinonolactone","S-hexyl5-thio-D-arabinonolactone","sugar-based non-ionic",,264.1,0.0067,2.17392519729917,20
"CCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O",6,"CCCCCC","SC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O",,,,,,,"S-hexyl5-thio-D-xylonolactone","S-hexyl5-thio-D-xylonolactone","sugar-based non-ionic",,264.1,0.005,2.30102999566398,20
"CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1",6,"CCCCCC","SC1[CH][C@H](O)[C@@H](O)C(O)O1",,,,,,,,,"non-ionic",,249.12,0.1799,0.744968836654449,25
"CCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO",6,"CCCCCC","SC[C@@H](O)[C@@H](O)[C@@H](O)CO",,,,,,,"S-hexyl1-thio-L-ribitol","(2S,3S,4S)-5-hexylsulfanylpentane-1,2,3,4-tetrol","sugar-based non-ionic","C11H24O4S",252.14,0.0102,1.99139982823808,20
"CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO",6,"CCCCCC","SC[C@@H](O)[C@@H](O)[C@H](O)CO",,,,,,,"S-hexyl1-thio-D-lyxitol","(2R,3S,4S)-5-hexylsulfanylpentane-1,2,3,4-tetrol","sugar-based non-ionic","C11H24O4S",252.14,0.018,1.74472749489669,20
"CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO",6,"CCCCCC","SC[C@H](O)[C@H](O)[C@@H](O)CO",,,,,,,"S-hexyl1-thio-L-xylitol","(2S,3R,4R)-5-hexylsulfanylpentane-1,2,3,4-tetrol","sugar-based non-ionic","C11H24O4S",252.14,0.012,1.92081875395238,20
"CCCCCC[n+]1ccccc1.[Cl-]",6,"CCCCCC","[n+]1ccccc1",,,"[Cl-]",,,,,"1-Hexylpyridinium chloride","cationic","C11H18ClN",199.11,,,
